Genus;Species;Location;Subject;Sex;Age;X.insertions;X.bouts;HI;AbsHI;z-score;Category;Clade;Treename
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;ff;f;adult;131;26;-0.97;0.97;-11.096;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;fhtp;f;adult;31;8;-0.74;0.74;-4.1309;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;jdi;f;adult;53;11;0.62;0.62;4.5329;right;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;jgu;f;adult;82;18;-1;1;-9.0554;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;sd;f;adult;78;16;-0.69;0.69;-6.1143;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;thu;f;adult;58;17;0.93;0.93;7.0905;right;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;wxf2;f;adult;49;13;0.88;0.88;6.1429;right;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;yli;f;adult;50;14;-1;1;-7.0711;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;bb-j140;f;juvenile;41;14;-0.37;0.37;-2.3426;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;bb-j40;f;juvenile;46;12;-0.43;0.43;-2.9488;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;bzt-j250;f;juvenile;41;10;0.32;0.32;2.0303;right;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;fg-j30;f;juvenile;144;30;-0.64;0.64;-7.6667;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;fp-j20;f;juvenile;55;19;-0.56;0.56;-4.18;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;hm-3;f;juvenile;33;13;-0.39;0.39;-2.263;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;jb-j20;f;juvenile;58;16;-0.86;0.86;-6.5653;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;rx-j30;f;juvenile;36;8;-1;1;-6;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;bbe;m;adult;70;15;0.34;0.34;2.8685;right;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;eq;m;adult;39;8;-1;1;-6.245;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;hto;m;adult;69;13;-0.91;0.91;-7.5843;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;jba;m;adult;65;16;-1;1;-8.0623;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;xh;m;adult;70;17;0.97;0.97;8.1276;right;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;huj-4;m;juvenile;74;18;-0.27;0.27;-2.325;left;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;lm-3;m;juvenile;86;24;0.86;0.86;7.9796;right;Cercopithecoidea;Rhinopithecus_roxellana
Rhinopithecus;roxellana;Zhouzhi National Nature Reserve;rx-j41;m;juvenile;39;9;-0.74;0.74;-4.6437;left;Cercopithecoidea;Rhinopithecus_roxellana
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D106C;f;adult;35;NA;-0.03;0.03;-0.17;ambipreferent;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;6-29C;f;adult;42;NA;1;1;6.48;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D019C;f;adult;70;NA;-0.71;0.71;-5.98;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D(0)64C;f;adult;73;NA;0.92;0.92;7.84;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;06-17C;f;adult;81;NA;0.85;0.85;7.67;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D046C;f;adult;82;NA;-1;1;-9.06;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D008C;f;adult;96;NA;0.69;0.69;6.74;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;E108C;f;adult;110;NA;0.98;0.98;10.3;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;89-14;f;adult;110;NA;1;1;10.49;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;06-15C;f;adult;126;NA;0.37;0.37;4.1;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;6-28C;f;adult;131;NA;-0.95;0.95;-10.92;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;AE87C;f;adult;136;NA;1;1;11.66;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;6-09C;f;adult;137;NA;-0.46;0.46;-5.38;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;C020C;f;adult;256;NA;0.67;0.67;10.75;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;E033C;f;juvenile;41;NA;-1;1;-6.4;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;E130C;f;juvenile;55;NA;-0.49;0.49;-3.64;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;juil-23;f;juvenile;95;NA;-1;1;-9.75;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;E029C;f;juvenile;96;NA;-0.29;0.29;-2.86;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D027C;f;juvenile;97;NA;-1;1;-9.85;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;sans;m;adult;41;NA;-1;1;-6.4;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;07-(00)1;m;adult;75;NA;-1;1;-8.66;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;1003;m;adult;76;NA;-0.63;0.63;-5.51;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;1003;m;adult;86;NA;0.91;0.91;8.41;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;1003;m;adult;65;NA;-0.75;0.75;-6.08;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;3001;m;adult;137;NA;-0.4;0.4;-4.7;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;3002;m;adult;47;NA;-0.96;0.96;-6.56;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;3003;m;adult;82;NA;0.73;0.73;6.63;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;AE75C;m;adult;68;NA;0.74;0.74;6.06;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D002C;m;adult;34;NA;-0.65;0.65;-3.77;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D060C;m;adult;81;NA;0.98;0.98;8.78;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D065C;m;adult;67;NA;-1;1;-8.19;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D085C;m;adult;66;NA;-0.73;0.73;-5.91;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;D104C;m;adult;76;NA;0.1;0.1;-8.72;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;E036C;m;adult;57;NA;-0.72;0.72;-5.43;left;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;F004C;m;adult;128;NA;0.55;0.55;6.19;right;Platyrrhini;Saimiri_sciureus
Saimiri;sciureus;Station de Primatologie, CNRS, Rousset;94-10;m;juvenile;45;NA;-1;1;-6.71;left;Platyrrhini;Saimiri_sciureus
Sapajus;apella;Centro Nacional de Primatas;Black_Power;f;adult;NA;47;-0.531914894;0.531914894;-3.646624787;left;Platyrrhini;Cebus_apella
Sapajus;apella;Centro Nacional de Primatas;Mamae;f;adult;NA;63;0.777777778;0.777777778;6.173419726;right;Platyrrhini;Cebus_apella
Sapajus;apella;Centro Nacional de Primatas;Topetao;f;adult;NA;73;1;1;8.544003745;right;Platyrrhini;Cebus_apella
Sapajus;apella;Centro Nacional de Primatas;Histerica;f;adult;NA;74;-0.972972973;0.972972973;-8.36982999;left;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;DC;f;adult;NA;NA;0.96;0.96;NA;right;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;Georgia;f;adult;NA;NA;-0.75;0.75;NA;left;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;Gizmo;f;adult;NA;NA;0.6;0.6;NA;right;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;Jake;f;adult;NA;NA;1;1;NA;right;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;LC;f;adult;NA;NA;0.85;0.85;NA;right;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;Noel;f;adult;NA;NA;-0.82;0.82;NA;left;Platyrrhini;Cebus_apella
Sapajus;apella;Zoo Tropical;Rosto_Fino;m;adult;NA;44;-1;1;-6.633249581;left;Platyrrhini;Cebus_apella
Sapajus;apella;Zoo Tropical;Logan;m;adult;NA;60;-0.933333333;0.933333333;-7.229568913;left;Platyrrhini;Cebus_apella
Sapajus;apella;Centro Nacional de Primatas;Velho;m;adult;NA;37;0.837837838;0.837837838;5.096368606;right;Platyrrhini;Cebus_apella
Sapajus;apella;Centro Nacional de Primatas;Alfa;m;adult;NA;39;-0.282051282;0.282051282;-1.761409692;ambipreferent;Platyrrhini;Cebus_apella
Sapajus;apella;Centro Nacional de Primatas;Alfa;m;adult;NA;42;-0.095238095;0.095238095;-0.6172134;ambipreferent;Platyrrhini;Cebus_apella
Sapajus;apella;Centro Nacional de Primatas;Alfa;m;adult;NA;52;-0.384615385;0.384615385;-2.773500981;left;Platyrrhini;Cebus_apella
Sapajus;apella;CIGS Zoo;Aprendiz;m;adult;NA;41;-0.365853659;0.365853659;-2.342606428;left;Platyrrhini;Cebus_apella
Sapajus;apella;CIGS Zoo;Severino;m;adult;NA;55;-0.090909091;0.090909091;-0.674199862;ambipreferent;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;Carlos;m;adult;NA;NA;-0.95;0.95;NA;left;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;Miro;m;adult;NA;NA;1;1;NA;right;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;Vincent;m;adult;NA;NA;-1;1;NA;left;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;DiMaggio;m;juvenile;NA;NA;0.39;0.39;NA;right;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;Alou;m;juvenile;NA;NA;0.81;0.81;NA;right;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;Shoeless;m;juvenile;NA;NA;-0.14;0.14;NA;ambipreferent;Platyrrhini;Cebus_apella
Sapajus;apella;Northeastern Ohio Universities College of Medicine;Sosa;m;juvenile;NA;NA;-0.62;0.62;NA;left;Platyrrhini;Cebus_apella
Sapajus;flavius;Zoo Arruda Camara, Bica;Luizinha;f;adult;NA;71;-0.915492958;0.915492958;-7.714080778;left;Platyrrhini;Sapajus_flavius
Sapajus;flavius;ZooRio, Rio de Janeiro;Mae;f;adult;NA;42;0.095238095;0.095238095;0.6172134;ambipreferent;Platyrrhini;Sapajus_flavius
Sapajus;flavius;ZooRio, Rio de Janeiro;"""Femea""";f;adult;NA;77;1;1;8.774964387;right;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoobotanico de Salvador;Docinho;f;adult;NA;32;-1;1;-5.656854249;left;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoobotanico de Salvador;Macaco da Noite;f;adult;NA;57;-1;1;-7.549834435;left;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoo Dois Irmaos, Recife;Vitiligo;f;adult;NA;34;1;1;5.830951895;right;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoo Arruda Camara, Bica;Medrosinha;f;juvenile;NA;45;1;1;6.708203932;right;Platyrrhini;Sapajus_flavius
Sapajus;flavius;ZooRio, Rio de Janeiro;Beta;f;juvenile;NA;49;0.918367347;0.918367347;6.428571429;right;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoo Arruda Camara, Bica;Irmao cara manc;m;adult;NA;31;0.548387097;0.548387097;3.053290134;right;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoo Arruda Camara, Bica;Beta hugohuino;m;adult;NA;51;0.921568627;0.921568627;6.581316395;right;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoo Arruda Camara, Bica;Cara manchada;m;adult;NA;119;-1;1;-10.90871211;left;Platyrrhini;Sapajus_flavius
Sapajus;flavius;ZooRio, Rio de Janeiro;Alfa;m;adult;NA;32;-0.9375;0.9375;-5.303300859;left;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoobotanico de Salvador;Moicano Alfa;m;adult;NA;44;1;1;6.633249581;right;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoobotanico de Salvador;Bernardo;m;adult;NA;44;0.136363636;0.136363636;0.904534034;ambipreferent;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoo Dois Irmaos, Recife;Alfa;m;adult;NA;36;-1;1;-6;left;Platyrrhini;Sapajus_flavius
Sapajus;flavius;ZooRio, Rio de Janeiro;Pitizento;m;juvenile;NA;56;0.035714286;0.035714286;0.267261242;ambipreferent;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoobotanico de Salvador;Magricelo;m;juvenile;NA;44;-0.590909091;0.590909091;-3.91964748;left;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Zoo Dois Irmaos, Recife;Lorinho;m;juvenile;NA;41;-1;1;-6.403124237;left;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Sao Paulo;Peludinho;m;adult;38;32;0.053;0.05;0.324442842;ambipreferent;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Sao Paulo;Gisele;f;adult;83;19;-1;1;-9.110433579;left;Platyrrhini;Sapajus_flavius
Sapajus;flavius;Sao Paulo;Gordinho;m;adult;45;8;-1;1;-6.708203932;left;Platyrrhini;Sapajus_flavius
Sapajus;xanthosternos;ZooRio, Rio de Janeiro;Rabo amarelo;f;adult;NA;50;0.68;0.68;4.808326112;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;ZooRio, Rio de Janeiro;Mae louca;f;adult;NA;109;0.853211009;0.853211009;8.907784453;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Centro de Primatologia do Rio de Janeiro;Simpatica;f;adult;NA;49;-1;1;-7;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Centro de Primatologia do Rio de Janeiro;Mamae;f;adult;NA;86;1;1;9.273618495;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Zoobotanico de Salvador;Mamae;f;adult;NA;53;0.773584906;0.773584906;5.631783122;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Centro Nacional de Primatas, Belem;Guapi;f;adult;NA;34;0.117647059;0.117647059;0.685994341;ambipreferent;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;ZooRio, Rio de Janeiro;Pigmentado;f;juvenile;NA;38;-1;1;-6.164414003;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;ZooRio, Rio de Janeiro;Cabeca torta;m;adult;NA;33;0.575757576;0.575757576;3.307475463;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;ZooRio, Rio de Janeiro;Alfa;m;adult;NA;33;-0.939393939;0.939393939;-5.396407335;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;ZooRio, Rio de Janeiro;Alfa;m;adult;NA;35;0.885714286;0.885714286;5.239956379;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;ZooRio, Rio de Janeiro;Ceguinho;m;adult;NA;37;-0.405405405;0.405405405;-2.46598481;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;ZooRio, Rio de Janeiro;Costela Branca;m;adult;NA;42;0.80952381;0.80952381;5.246313899;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;ZooRio, Rio de Janeiro;Beta;m;adult;NA;43;-0.534883721;0.534883721;-3.507467118;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Centro de Primatologia do Rio de Janeiro;Barba_castanha;m;adult;NA;75;-0.36;0.36;-3.117691454;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Zoobotanico de Salvador;Escurinho;m;adult;NA;36;0.888888889;0.888888889;5.333333333;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Zoobotanico de Salvador;S�sia;m;adult;NA;44;0.863636364;0.863636364;5.728715547;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Zoobotanico de Salvador;Carlinhos;m;adult;NA;48;-1;1;-6.92820323;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Zoobotanico de Salvador;Preto;NA;juvenile;NA;44;0.045454545;0.045454545;0.301511345;ambipreferent;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Apeldoorn;Xena;f;adult;41;17;0.854;0.85;5.466081666;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Apeldoorn;Xomas;m;adult;100;79;0.18;0.18;1.8;ambipreferent;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Apeldoorn;Xantha;f;adult;60;30;-0.667;0.67;-5.163977795;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Apeldoorn;Xuxa;f;adult;32;23;0.5;0.5;2.828427125;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Apeldoorn;David;m;adult;31;13;-0.677;0.68;-3.771711343;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Magdeburg;Kobold;m;adult;31;14;1;1;5.567764363;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Magdeburg;Alberto;m;adult;39;27;-0.641;0.64;-4.003203845;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;M�nster;Cassy;f;adult;42;13;-1;1;-6.480740698;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;M�nster;Cuco;m;adult;59;29;0.051;0.05;0.390566733;ambipreferent;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;M�nster;Paolo;m;adult;49;30;0.878;0.88;6.142857143;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;M�nster;Ricardo;m;juvenile;54;25;-0.519;0.52;-3.810317378;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;M�nster;Spencer;m;juvenile;50;28;-0.32;0.32;-2.2627417;left;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;M�nster;Freeda;f;adult;36;15;0.278;0.28;1.666666667;ambipreferent;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Overloon;Toto;m;adult;43;7;1;1;6.557438524;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Overloon;Pequeno;m;adult;37;10;0.784;0.78;4.767570632;right;Platyrrhini;Cebus_xanthosternos
Sapajus;xanthosternos;Overloon;Caico;m;adult;30;14;-0.933;0.93;-5.112077203;left;Platyrrhini;Cebus_xanthosternos
Semnopithecus;entellus;Apeldoorn;Conti;f;adult;53;13;0.17;0.17;1.236245076;ambipreferent;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Apeldoorn;Shanti;m;adult;41;9;-0.756;0.76;-4.841386619;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Apeldoorn;Sarabori;f;adult;71;20;0.437;0.44;3.67902314;right;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Apeldoorn;Kumar;m;juvenile;38;19;-0.632;0.63;-3.893314107;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Apeldoorn;Maroeti;m;adult;54;11;0.63;0.63;4.626813959;right;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Apeldoorn;Manju;f;adult;56;16;-0.714;0.71;-5.345224838;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Heidelberg;Hector;m;adult;57;23;-0.544;0.54;-4.106050307;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Heidelberg;female_1;f;adult;38;8;-0.737;0.74;-4.542199792;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Heidelberg;female_2;f;adult;59;24;0.254;0.25;1.952833665;ambipreferent;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Heidelberg;male_1;m;adult;76;31;0.237;0.24;2.064741605;right;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Heidelberg;female_3;f;adult;86;43;-0.372;0.37;-3.450648743;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Heidelberg;male_2;m;juvenile;88;18;-1;1;-9.38083152;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Heidelberg;female_4;f;juvenile;64;31;0.125;0.13;1;ambipreferent;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Gelsenkirchen;Dahra;f;adult;73;23;-0.178;0.18;-1.521534914;ambipreferent;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Gelsenkirchen;Benita;f;adult;34;7;-0.824;0.82;-4.801960384;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Gelsenkirchen;Naresh;m;adult;34;10;0.471;0.47;2.743977362;right;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Gelsenkirchen;Aloki;f;adult;38;18;-0.474;0.47;-2.91998558;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Gelsenkirchen;Malina;f;adult;54;17;0.148;0.15;1.088662108;ambipreferent;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Berlin (Zoo);Delhi;m;adult;119;12;-0.882;0.88;-9.625334219;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Berlin (Zoo);Sally;f;adult;48;18;-0.75;0.75;-5.196152423;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Berlin (Zoo);Lomela;f;adult;103;37;-0.728;0.73;-7.389969586;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Berlin (Zoo);Elena;f;adult;55;20;0.455;0.45;3.370999312;right;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Berlin (Zoo);Corinna;f;juvenile;30;26;0.2;0.2;1.095445115;ambipreferent;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Hanover;female 1;f;adult;69;9;1;1;8.306623863;right;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Hanover;female 2;f;adult;43;8;-0.674;0.67;-4.42245854;left;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Hanover;Anjali;f;juvenile;32;7;0.063;0.06;0.353553391;ambipreferent;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Hanover;Isha;f;adult;104;16;0.712;0.71;7.256297;right;Cercopithecoidea;Semnopithecus_entellus
Semnopithecus;entellus;Hanover;Lisa;f;adult;102;12;-0.922;0.92;-9.307386904;left;Cercopithecoidea;Semnopithecus_entellus
